A,B,C,leak_position
0.344734031655928,0.251285989414152,0.010497914974429392,117.58971745148712
0.7927552898448813,0.06511359440482906,-0.0006482153944222246,27.13637334632284
0.1757905830996382,0.40539817342141476,0.0315284621801263,195.1981984579586
0.16237395912101654,0.5772987799468354,0.05320028020925599,233.2063738136892
0.23558714023723748,0.30116467216111137,0.062141536031598665,162.80941906433753
0.0011602226921693434,0.22639021429969391,0.419864168499811,497.2425054911576
0.16804990268061407,0.5099964337473822,0.06554368654702944,214.05199601615357
0.24323116422963156,0.32666521829443185,0.02633328363401086,168.56070581242847
0.07306478404970518,0.825594053229791,0.1017041224741158,325.61764989494907
0.5066735411332491,0.19883171735477084,0.02125759836337126,84.55453498485758
0.0243486014996927,0.19031429349749646,0.3193282358498301,481.3181884524238
0.6966027183093543,0.11726844507025044,-0.0005140004081925272,44.730386207862495
0.01206513106860748,0.0864392069594878,0.9590934779326582,592.1321619603103
0.022764448662487353,0.2414083899977744,0.34001399559086637,463.34686157799445
0.3659067928265257,0.23223263365740116,0.008650186031242681,119.22940892050345
0.9597705648439969,0.08606635659469432,0.007183150652333791,3.3132702741614395
0.026549597116709636,0.20115759225645666,0.3607201339612825,489.2768570729005
0.02052408511733752,0.3713562167971193,0.22496570517538253,424.11440630857027
0.021192805623721424,0.3379400429024886,0.24371707495621445,437.4043008245924
-0.009711062786849793,0.25438623163264035,0.30897088353100877,462.76220801156745
0.6712552090273458,0.11535625915257067,0.019587050124954652,44.42679104045422
0.1663860601778433,0.4989300166211355,0.07671885287949592,215.07943712656356
0.553407476146502,0.1520779823106366,0.0018420887708757872,69.52143571507783
-0.00356755536008096,0.1510555688250976,0.4947758054254802,517.8620555253561
0.05150192026050639,0.5868171136195276,0.13773468104818906,373.97887609653475
0.18285700763948132,0.42807593290124446,0.04315821838620525,198.5388149115895
0.7330253426720607,0.13847409813397205,-0.03926929528551515,38.135010171614184
0.16346945339187519,0.3787276530400369,0.05384794581083952,186.5893930293973
0.1654183060299194,0.3570916480081011,0.045673085489034024,195.10999321604822
0.030915503022395197,0.2954567076016489,0.23901949873778844,437.76370700283843
0.02186819606641651,0.5048978130176682,0.15076612337502052,382.53448281312785
0.02172374060536761,0.0871781912882767,0.5518280031240552,532.3276455457959
0.07179773206895941,0.8651661587853047,0.06067704226816188,283.32895509716957
0.5658830546377422,0.11207875101303337,0.013162286776149786,71.75654756298103
0.03942910143201723,0.38143913672640595,0.22877166100989388,427.946872333797
0.028772305339628743,0.2353868804238398,0.25453967169219294,456.4710291701385
0.07731845512745256,0.7359912321457999,0.135083263921071,336.76631854169773
-0.0062909795910583675,0.26838766992533103,0.35554805826856106,462.5803079727366
0.09306546262258765,0.9749858573370669,0.07974877052420416,296.27735781863447
0.04184796628325054,0.9196691325159791,0.07974889156522812,313.63969762919646
0.12801482527216718,0.6648163726006633,0.03354829111799538,256.5246110151298
0.9093511967711251,0.08626357211930646,0.03671662087778038,15.251476046457114
0.5815000787265611,0.10394401910240407,0.029397440182789926,64.73485619598267
0.842781495938082,0.11002688048373124,0.008388736277979005,18.85751141204055
0.010638041953336737,0.5088643470089557,0.20628304111639514,381.84624675826825
0.2175349401423135,0.39410624894043456,0.05395150583460949,188.613588645796
0.08285504807520296,0.9622424612942604,0.06384658052823111,305.14241469882165
0.015373528162782734,0.1510197390880601,0.6131954948735525,544.5398843556558
0.31601040814278614,0.28365856956317376,0.005679276838794531,149.57533748932497
0.14844130313039552,0.6331142488834475,0.06763031008700901,246.22975382137784
0.017038797433549416,0.27746547947072225,0.3044395267651278,453.3306831258292
0.32436316388101727,0.21777647682233278,-0.0012726285325625752,137.27889929497348
0.699107191182416,0.11797844066652255,-0.0005734372813042017,46.187945897275796
0.20769049780597912,0.3279084127546317,-0.011747008100588138,173.85087174826083
0.4445679114493818,0.17183373068490035,-0.004244331313327163,96.73277235240265
0.008213598998233072,0.12393979712248979,0.7454875492219807,557.8185914055439
-0.012650784668986635,0.237439725600252,0.4025854489608976,484.87222773865017
0.026547151817276994,0.5173010876252675,0.15078338720385437,380.0422539062541
0.016526669713603843,0.18627567405415305,0.5379843312173259,522.8763541126307
0.028154592508859273,0.21046459810055987,0.34501510386237905,482.20324613946866
0.3892613531084183,0.23277118138037717,-0.013417223603133188,111.9420353316215
-0.00957169567371207,0.1429906271022931,0.5646862119744221,535.5353990939867
0.05157643249499895,0.8129558479143312,0.0726173069271237,323.6053451493904
-0.0018356362301717166,0.22905060121803522,0.35567518601557785,484.4640930984375
-0.020629202053282968,0.1254057235502652,0.6094311183791762,537.6547799540959
0.19998363242624106,0.39323959633384736,0.03392895041739472,190.80208498311833
0.5418858919339629,0.15220512702718275,0.019350300012462344,66.03115471660605
0.3117365504043458,0.2766960745134122,-0.0014887513267202203,136.761097525165
0.14073906030147157,0.6976607575428224,0.05028279827873155,256.2646731757538
0.01634052504570787,0.20176526122487481,0.4269596012665277,490.8088595534959
-0.008014497929433352,0.1494457819542979,0.5191286633791007,516.4383499538061
0.9539258603062659,0.1029991597124522,0.04096500041516278,4.171278318714422
0.06975455670245603,0.9613090220738677,0.06354278111683867,306.44838154653945
0.13914659533846865,0.6656871653916363,0.06377630134601793,250.44660188926738
0.316469917973444,0.2159879371438583,0.030521411415842692,133.26468628243816
0.5079131372883968,0.1431209591485903,0.031092715357542954,71.91922040020968
0.1887128624524783,0.48296977156960436,0.05694816201998207,202.56910284217676
-0.004114055582078953,0.10974907364815491,0.7507273971757437,565.7458223475115
0.16704543109343423,0.39432517207899476,0.02269681594318642,193.92175921245314
0.03399965305382625,0.9112753169333454,0.08518961000359203,311.27437304601966
-0.003712894865871289,0.37045233501786135,0.24084126775866643,421.8113753371067
0.16686678830880178,0.4991982484950701,0.05333755329012916,218.1777614275764
0.021363340524827364,0.10067122964945832,0.851919265347294,583.0692496325764
0.013661672887622394,0.12294911735575746,0.8168780956535149,577.4683769652668
0.32592174471968044,0.27855676987801037,0.02437640062877429,151.0693774952185
0.06977237243121728,0.9908021476918245,0.04611901535194845,298.34910353543125
0.21123158558657554,0.3476561303927774,0.03303705528728179,180.5269858900618
0.260589299487435,0.35394579300119927,-0.019440095625346192,170.90429662648057
0.8724156024037141,0.10461596969866535,-0.007427342151497806,22.13216841271968
0.050604758585058245,0.5817317638120822,0.12862751466377007,365.7386003879381
0.08495112532897028,0.9745447534303905,0.0751046940725199,301.6074139373169
0.7593381724278435,0.077527983018922,0.011632630200665121,30.887250749993612
0.259977501734837,0.3409235968636596,0.04353793364660487,167.18787854196685
0.017146030636549375,0.11920145172107287,0.6489167282146422,544.9595315799922
0.2747043642591876,0.2539220251673857,0.003037819841859992,143.73713440018346
0.5061803372040871,0.18825015598895728,0.023650842658485872,86.93692325473386
0.10796862352072506,0.9310445737998675,0.08484021347605628,293.6716561665378
0.004735655729616994,0.10512847375997626,0.9284611863160193,591.3902724663604
0.2904160239760248,0.2861650371349034,0.040125230523216475,145.23316290690025
0.021344821652217745,0.42165387344111477,0.17294274163593076,403.2813284435271
-0.027770877170111202,0.27434291440148706,0.31582131554716764,456.97176919723057
0.3100144342602892,0.23034027535296947,0.015091088002228931,142.5825263954398
-0.01814299417191878,0.3468672690158522,0.23521747654754013,436.92980916711576
0.18409780321415842,0.5352085903914137,0.024367955187052755,220.66987963155194
0.019705216184236346,0.5230689980384439,0.14217398727851863,379.3834983561477
0.04415217616340281,0.503256696963288,0.1244136387521032,380.1178264565368
0.0240310791502598,0.8407454250376383,0.08693177999851616,321.46481044485506
0.6256431964834801,0.1428388331530811,0.03405137130997018,54.17386203264498
0.009901060166689542,0.18021311998729686,0.4489011753922767,501.1814973535428
0.17397187827686766,0.4126215710880897,0.04454141016756222,192.4680389830415
0.40713673834620717,0.16985019603476578,0.0018946145699988252,111.91110623991254
0.7979984680634241,0.10264591076434158,0.01787659662889498,24.46508493285835
0.08204075306405016,0.6248883591343404,0.11935950339025145,354.53576591294507
0.05677562123042074,0.41748275298979254,0.2248057247799745,406.53861710536944
0.9261817172856112,0.06604102303481862,-0.019341951489526794,9.952697356713692
0.046238534590553756,0.9545674771787267,0.1109733525631852,307.2558349795686
0.35922073153878853,0.2715997472071654,0.04416691042558005,135.89746511876277
0.02812112266711178,0.4607780001186714,0.18663152499154756,387.10367424566994
0.42653828702547775,0.1984377620529549,0.0238598016113078,104.61985740299487
0.03806084896356938,0.4106082960703196,0.2391451872452478,414.56264286147956
0.15549991445762404,0.5845246085225866,0.05687339818209867,232.04120778032245
2.1813101038574076e-05,0.12776098097734917,0.7009143815889799,562.0379932420407
0.5238567548840012,0.13937214974300718,0.019117476733097424,82.51256648759595
0.16480901306515958,0.4627988538837644,0.036401840087349674,204.6398106301551
0.5351209663170635,0.15318060634767333,0.00032475175193800825,68.08411274435345
0.027441619264830967,0.11964258264436466,0.6941456401712722,554.8161709671376
-0.006709619651800856,0.13978501471337057,0.5323862428636699,526.4036120285886
0.2924851853427515,0.33165780160277114,0.008366945234425771,154.76497662909335
0.05842307257570512,0.4059712600870158,0.1587851639786077,395.99042762050743
-0.002371109953725626,0.17767004856271895,0.36929007994466034,490.3333201207295
0.07054688385948066,0.7545284975520989,0.115764087034233,333.1204869596774
0.08458420998819804,0.8675253806414271,0.10835795095839275,317.7903470136039
0.2970269473089997,0.2513276903807974,0.043735203748384424,145.11137454027102
0.6160301851104021,0.1120357225158555,0.007174063030382311,55.861660683539526
-0.006991489696455999,0.12888388158869474,0.6050265983834177,538.3294547719961
0.01805263459760305,0.11709608793903542,0.5980457006683789,540.2508342979983
0.06367939268166613,0.5239407122723833,0.20119579284931874,379.86087436396076
0.2071744464713995,0.47004038898168815,0.00894730777446109,203.41787462922042
0.18973928606983087,0.4694412482941469,0.027601633584345593,209.52574476759654
0.029882368006935056,0.3420090810413734,0.26406728607426394,435.5734073221436
-0.006298803738131522,0.15215407536212605,0.5850783365291481,538.2661559715463
0.016183606566810775,0.13829487214965447,0.5642284753351149,532.2518545590704
0.035579370815117785,0.22594658736723447,0.3715679136913452,467.9253275145743
0.003928506733267667,0.47961305670954785,0.17439082779252071,385.2189876925727
0.6682734462278066,0.12300815766954296,0.009114261380699188,50.4839789970293
0.45389568261748137,0.1795559047121756,0.04298181810469273,96.97722845676826
0.027976577370874514,0.15377366158097888,0.5828386906168366,539.1325131162475
0.04662432928390052,0.5813342709659989,0.11964432639862244,363.857435795754
0.9622593251226038,0.07519491938175384,0.020163104476730212,5.518230969977789
0.5806805264966316,0.17071552609998614,-0.006735618373636662,60.882925719619266
0.040629053058856265,0.45736739175612945,0.17449745889842497,398.1010614648335
0.9920590144506971,0.059605237694883684,0.03595300051649222,3.036950307731212
0.4478002073011312,0.17149487733971244,0.009072649913935357,96.4848308504992
0.08051226117650771,0.7720579474269079,0.08974689054645532,329.24027361995167
0.02701550394045406,0.35955433658731684,0.25067967084355997,415.137118615616
0.027067942841650844,0.4843893596576559,0.17967580684444145,391.1767557015603
0.3061500581068376,0.25179844947978736,0.03635870681121381,134.56158567633588
0.024648125204902126,0.3700077469228618,0.2575704742544366,427.3075328085215
0.3237439258646007,0.2596157640831092,0.000468329192264607,142.34945249808004
0.1842467898937418,0.42162076642260404,0.045202305555362116,195.23981889556063
-0.01949747090733595,0.29141302486476334,0.2846842651474623,447.8948430708145
0.03329455830524516,0.49905985678609927,0.1818908745843555,389.7797394283288
0.040523567014680704,0.17013079986434376,0.4892854844495095,509.53404629650674
0.07002735337374649,0.4809579490115536,0.15867322661503863,394.56773538020605
0.05326206215377197,0.7037696020666442,0.12528829768412658,340.98516200128296
0.639746520434649,0.11434426854169907,0.012119929484094863,56.204860696855484
0.11864471701469081,0.5449563183331789,0.03211801275059036,220.6294818356601
0.26665142426359206,0.3029386184536084,0.048295619506090556,159.12142060903528
0.23849532642651142,0.2776906963448395,0.02070513447592098,146.39378602745015
-0.0013613065318193035,0.1284688733539781,0.8560154330033984,583.8063328514673
0.15552334345253618,0.5930805875264408,0.07332854406826533,235.85863480005625
-0.0017841095342082738,0.12616625831078385,0.6048053160532657,535.227933106268
0.051115283444958665,0.4881833995325185,0.14734879065764736,378.6831755983577
0.02652468087096726,0.24574996201058566,0.3448734938733478,476.88678212498905
0.02272465415478861,0.997365545632304,0.058768080715207366,301.5822558631153
0.01553486254484647,0.6241312051296496,0.1368549471167652,346.1423307758155
0.08778644021291816,0.958766506813833,0.10685129472571377,295.51061629131834
0.38948085979618735,0.250211614704506,-0.009969569130289787,117.1457926788267
0.026299750691360622,0.29648054181970146,0.2450513486197874,433.4712691569032
0.24067417216004444,0.3466913274071219,0.028340723164920097,168.46341746451347
0.897988500292156,0.10676571010958037,0.050707599067873296,14.589579858872304
0.03335607676942901,0.464361741760067,0.1748058264451439,387.28337754430066
0.3964402411212093,0.22863998177749154,0.010670616857913281,106.26640764422936
-0.0022370811237035562,0.10112307201668516,0.7568871562845,564.2751506117486
0.005328469506995213,0.09051574459688942,0.8275569516564725,572.3571462015524
-0.0068101070907389885,0.1263529112399528,0.666372770531326,548.9186341322691
0.12448574570163981,0.5320653951748103,0.02178399006919911,222.09522015326664
0.9420834429700056,0.069427332431895,0.021134707263883556,9.273969917320457
0.031758988292237236,0.13469632054725772,0.7038148124059389,556.9911375526352
0.11292054431288374,0.6867906099753093,0.08674220809367662,256.9104889903886
-0.0060294890086108124,0.07623639099973603,0.8597389610947064,579.9928914262017
-0.007840606533451071,0.07945922424292254,0.8048125239728353,578.1719862535517
0.004393006024684296,0.1695243929429614,0.4843899638050806,511.80567328041604
0.24843613014176485,0.368347106912069,0.02555331906614986,176.6693352417514
0.14184057957245738,0.5731830471759091,0.07166360739457052,231.05863716115516
0.01670967909220916,0.16340650809481935,0.4552015040729779,510.68200291011414
0.1761236277702748,0.41368585882469244,0.04442315872288565,190.1532030937666
0.4400476165219534,0.18899024710365459,0.043863179300803995,101.69564801165549
0.05210808906249331,0.7718672777826556,0.10827024571532971,334.0807574750101
-0.0028951793866853724,0.12480469108681491,0.7349039224791689,561.6928644964686
0.03794227676790746,0.37688075634339663,0.2179866121803095,417.6178780049838
0.1055940717260945,0.7281577264120104,0.13097632785369162,342.03670205361897
0.6173900859957949,0.1535812504084257,0.021313162307760775,58.30589626246112
0.04671205447456834,0.5566132501749339,0.14426268119925945,369.00433601950186
-0.05632701274332003,0.09048237181985459,0.9417160564001293,594.0323100625579
0.528230143906885,0.165755222350471,-0.010205008352676055,84.05040914191441
0.07389888618507512,0.891503606479636,0.0994316040779484,310.99779141824206
0.018258609321850344,0.17070290023748377,0.5258326903642695,526.4238431567733
0.025308856029261383,0.27273848128196937,0.28761106768285616,444.46117065252264
0.04102876952961564,0.38332593698829126,0.21985786615370403,418.20944459716077
0.03812009666890474,0.39542526487457713,0.2202169275652048,421.4904503922656
0.16849288804252427,0.47360094955725757,0.02329340757619173,215.6946907318531
0.23235145719630754,0.3783578022321576,0.02411955551729855,176.15510655869602
0.012759783971660284,0.20478932015604642,0.3748125239888084,485.61669328710815
0.023311928530514815,0.18218251607672234,0.4125791490316474,486.06803680750846
-0.00021130857781781996,0.1739938668012439,0.4890595470398345,520.2433911480622
0.023774168729051866,0.1401047420976012,0.6557276827367396,547.9443315338827
0.05767076676257664,0.9498571208097353,0.06321361302249863,306.8054393165627
0.0764097614060764,1.0130354554613663,0.09864372744606131,300.90977681231976
0.01877608947686659,0.20554414302300777,0.3776686796034122,478.9771073800651
0.03916882599387685,0.4260454379294986,0.18939520334765528,389.9783584666591
0.029417209508521714,0.3883283291833411,0.2034299234512108,421.180126354622
-0.044829056361760954,0.23345546915979476,0.3660525956348646,477.4756016616606
-0.022135177501438986,0.12270028070925432,0.632069575263837,534.0032050905397
0.17841178004126115,0.4594664733125962,0.02350209295082505,202.79709411092148
0.11110256626151793,0.5334186998568408,0.038753094997067535,225.3497715839664
0.6170611442597295,0.1290308452717619,0.016065068045981505,56.389163904521396
0.05249608220269221,0.6508290580769178,0.13113159987651948,346.9680845977044
0.7965238959904557,0.05723807574687754,0.022848069044141908,21.56536427804525
0.10763190481910924,0.8408229224523955,0.041204204306608434,279.3588108794761
0.052164473476178,0.8027208633226417,0.06967550844905399,325.586780824546
0.22388159230681376,0.35698465183734734,0.056778261242374777,171.92475127697065
0.04373340145764208,0.650106893048506,0.09099116961975037,354.49995634140646
0.8717468458423682,0.07952903458447542,0.013994895118917886,18.300149963429657
0.8247035884422489,0.12534656032954533,-0.009367364378158846,22.408913249528652
0.028910705057114995,0.1936981418971226,0.40872461490157996,493.56033639579493
0.16146432136348382,0.4801454159884817,0.04051909800492576,216.11438484675773
0.5285222091204027,0.15976788784584198,0.014408605658656504,76.23630759113087
0.08940504904052708,0.9132153666870595,0.07072873445589743,313.3459560328826
0.03865587240306023,0.23552188872036184,0.32838368067616713,461.9961318591665
0.35229432865646104,0.20327147500140885,0.021682932564795736,129.49261649810592
0.03503289413404922,0.5257617374878132,0.17876298403823201,373.73428549140016
0.6395613778104315,0.10964721082045753,0.01183811893175344,51.208478996260794
0.7859914045937315,0.10345624995070496,0.03205216152797676,31.009032701164617
0.08079381141513925,0.8113337373293593,0.08542796584348006,318.8127789408888
0.05575559089354405,0.8257221280490633,0.04808139145160856,324.3810729660639
0.0922695926492154,0.5136283694589571,0.16616584222885064,382.45794089892394
0.0501354323926171,0.3697588520077986,0.27163796161797626,435.6548002335969
0.026578896807342208,0.0952328539748575,0.883434195429705,585.5112476775207
0.06614438757688762,0.9052088648179711,0.07531497306856616,309.7802089807172
0.17192284149403156,0.41110693286842387,0.00017691863275354908,193.77388376474758
0.02258015707466842,0.22783922698545192,0.36206935703304205,477.1117168612222
0.24772110547407344,0.3794943287936328,0.053301827875365096,162.49935075724454
0.08648362538575584,0.7416754113361201,0.04833800272743879,263.3828524233817
0.6552240607489302,0.09471349462940692,0.018618887173787263,47.073828805359575
0.8673230042715497,0.11253427390710968,0.02752414005240969,15.210446049274505
0.03559977421780072,0.08189222508204025,0.8391518591604804,577.589048806755
0.027949112607619727,0.17690893855394382,0.42495243975526964,501.5880723073235
0.06300179782186148,0.3799094231840653,0.23140303661570813,417.5845236562188
0.11296911362516539,0.6099130245728287,0.04067741356804868,245.37176664856193
0.41795196095818804,0.1739550743402532,0.015829335820734796,103.97659204250746
0.4236352862893813,0.1570569250461271,0.028149024264465437,93.86222560265163
0.2982328610292724,0.2790154303801059,0.003191039112208832,150.1457388987572
0.043627457048111155,0.7743526183240564,0.11788283660045257,329.5359988236723
0.046636998806599106,0.3320573710200641,0.2169531851792586,428.7575536200374
0.04220365872103531,0.43241504806169706,0.17249884763791246,396.1184260306388
0.27318400328318865,0.349303391472669,0.03047417927707373,167.9603381675657
-0.01699461015459569,0.10709410676773608,0.819231667813736,572.9191683979165
0.01747220302691284,0.33140038694779583,0.29553592829350844,442.7381500174611
0.09582583131238823,0.7681341701769475,0.11946678627294893,332.61243150684044
0.07523695454049688,0.580955061064762,0.1334787582913688,367.03244774061136
0.1137306911552058,0.6737520535808014,0.029102072291059863,251.76003745667396
0.28690853848537146,0.30520369578217577,-0.0205726334488363,148.63859370069449
0.19935082798623027,0.5091332512348965,0.030754308186433113,213.58360719075696
0.03348081123251479,0.2755456256006914,0.32256772784554466,454.70766627862145
0.9502148543156985,0.06020879608153293,0.01898598328049953,8.636093177853521
0.5555824899120212,0.1483168712320239,-0.002524834077154498,69.64358430414974
0.8294858480797708,0.12411478125530163,-0.006314931092021865,27.60158521305165
0.7890605058750518,0.09291140196114808,0.0169498439716133,24.437281391382083
0.018684164124421247,0.19415624823790836,0.5012396094417514,513.2763504066044
0.04904149486460377,0.3677494470097158,0.1994626261819934,422.1947156280142
0.0894855426065511,0.9000607501142487,0.07111067756722828,284.5042974523951
0.6231964000379902,0.12750265144136366,-0.009606892902362144,58.70049639060089
0.08313231581626719,0.965126843302857,0.06560131803645283,294.9695250700994
0.0890137239680692,0.8569900477103884,0.09427324201679659,284.0830624683394
0.4147376636890353,0.22420435663080704,0.0465937825778792,103.92112194600911
0.11264142071673404,0.6982216920890757,0.017251139336109743,260.31098954278383
0.10691014450423827,0.5745362500486685,0.07698562443808044,239.10284063842406
0.04831020821640821,0.5681102636306952,0.10208869977477059,369.5100588313299
0.0178152098112419,0.5266596572443414,0.16702863491591036,381.05619052058626
0.7943592515554713,0.1142501307496094,0.041166876263510024,27.182405863226712
0.14923144278539516,0.5356130657484068,0.04770385173641175,224.76756877588272
0.09159062156651246,0.4909778451014148,0.16768020839243658,375.51594942854183
0.07851179466593138,0.9957764529290332,0.07023489188349044,301.8817551480526
0.012829499423569478,0.18245383469016843,0.5502040776092618,513.8939047129934
0.05328559473302459,0.4353122041185431,0.1730189591357455,395.216178971367
0.4337161947499193,0.14947077780629384,0.008615412103600931,97.76065624885781
0.7173435704103907,0.09133123714274592,0.030558484331012048,42.34124844025791
0.05002759507039121,0.4759299321332758,0.16447995786201364,385.45156692378936
0.9078198369766933,0.10839097670582659,0.007868680846459915,15.906786324973087
0.04870332191100961,0.6527716179248483,0.11580899769418954,351.465348764078
-0.03301017753591333,0.15151923258199143,0.7447780469629431,564.1381448549746
0.06424548681586119,0.6845035670826272,0.10501413054699099,345.28450672552736
0.13986341667679425,0.5397066917802537,0.09246927935023302,232.90195572391315
0.015407267992549621,0.4678483228971685,0.15923386226995095,385.9729310654119
0.12690001064469467,0.8119000194678071,0.041898276636458925,274.95173429490995
0.09043114032132096,0.8106774432676308,0.11388311709332949,327.37007358956095
0.02334359106472859,0.15788183376818765,0.7899658216809886,564.8788852659151
0.13133942227422427,0.5982934344742759,0.05410834759268114,231.66158268046456
0.01816281870217238,0.06581837719749045,0.8202113289724486,576.7143382943485
-0.005440736255766894,0.14832380932805594,0.6443979177529939,543.2103851736382
0.3342135237213556,0.21804290237430538,0.040371456072860176,117.47468087357787
0.7032085259820863,0.1306940323704764,0.016554425053888953,41.61678052509927
0.6110090390209877,0.13043646414528046,-0.01317932131081504,60.466800826455994
0.8904874773550367,0.10410201680680994,0.007769835013251262,10.933095390929836
0.6208492978026382,0.12314892507236136,0.004700802706298648,56.66577645355704
0.05381352918217579,0.39379818035381614,0.17813343995197364,409.8040640498141
0.7153854140883767,0.11308097938593173,0.010246515361366953,42.71318907613739
0.23508482024305816,0.4040813841245104,0.03898644758861452,191.38537817625678
-0.008944014179434048,0.17389077848504533,0.472607167879489,506.92518658167273
0.8590475212614638,0.096231178025956,0.00958523018489249,13.963161441495519
0.017863182137720195,0.22830160291795154,0.4021677716708462,488.68108955336146
0.27388206431763296,0.3161006564275897,0.030296789172644296,169.11286486403995
0.5555599664213416,0.12681738571222834,0.03129110004647129,70.89889657299375
0.0771875353753364,0.3735901918787342,0.22961993031899944,418.04229921849037
0.04476960238872509,0.5105408009018341,0.1199930345591042,377.36570806793037
-0.0016819601051510057,0.12363198746649795,0.5760003927980705,526.4832081162318
0.023038208652398903,0.3017909142130985,0.28368047062273943,441.04262628233147
-0.00443540240818804,0.20394297690795476,0.37569974422153235,482.08855823090914
0.26467646332405936,0.3463083189772519,0.03256960441216386,169.22074354278388
0.41337049421387434,0.20733297400642461,0.020394917795588295,106.46372626783369
0.0028461234801652226,0.2865470868844331,0.2659130249866984,450.368850984515
0.019321950752825827,0.2060208377413905,0.4314561544088576,484.1008435603584
0.006267653191498637,0.0579911176104086,0.9509513865627354,594.303085200404
0.13744812514552657,0.6794958067557442,0.04124020281937166,247.57060614685588
0.1240099942093296,0.5436768489352599,0.015674737979518176,223.2108514756699
0.011885120442342781,0.24590721894271236,0.3255615252994091,465.8477764451981
0.19573431782762768,0.4374651793975773,0.03155706598793312,204.4821241518107
0.009240057105109986,0.11903586880239403,0.7093180833633999,558.4543953621388
0.02239678630121364,0.18349274957691789,0.5005125627190521,515.0476511058071
0.12614324358392526,0.6695080409561783,0.058558656333192405,257.396416425011
